,tvgtrackcode,racedate,race,R_Starters,R_TrackName,bettinginterestnumber_x,horsename,B_Jockey,B_MLOdds,H_JockMeetWinPct,H_JockMeetMoneyPct,H_JockYTDWinPct,H_TrainerYTDWinPct,H_TrainerYTDMoneyPct,S_BestFastDirt,S_BestTurf,T_Trainer_1,T_WinPct_1,T_WinPct_2,T_WinPct_3,T_WinPct_4,T_WinPct_5,HR_Beyer_1,HR_Beyer_2,HR_Beyer_3,HR_Beyer_4,HR_Beyer_5,bettinginterestnumber_y,morninglineodds,currentodds,winpayout,Winner?
1090,cd,6/11/20,7,9,Churchill Downs,3,firery tale,Esquivel E,30-1,0.33,0.67,0.14,0.19,0.46,81,68,Contreras Cipriano,0.07,0.17,0.22,0.24,0.23,66,72,74,72,63,,,,0,0
1091,cd,6/11/20,7,9,Churchill Downs,4,youngest of five,Leparoux J R,1-Apr,0.09,0.27,0.11,0.19,0.43,79,0,Hough Stanley M,0.2,0.25,0.24,0.25,0.13,76,79,78,,,4,4,5-Sep,5.6,1
1092,cd,6/11/20,7,9,Churchill Downs,5,soaring bird,Mena M,1-Jun,0.09,0.19,0.11,0.15,0.39,81,78,Stall Albert M Jr,0.21,0.22,0.18,0.19,0.18,68,83,81,80,77,,,,0,0
1093,cd,6/11/20,7,9,Churchill Downs,6,comedian,Santana R Jr,1-May,0.14,0.36,0.18,0.18,0.47,83,0,Asmussen Steven M,0.18,0.2,0.2,0.2,,69,78,78,69,81,,,,0,0
1094,cd,6/11/20,7,9,Churchill Downs,7,hersh,Lanerie C J,1-May,0.13,0.37,0.14,0.11,0.36,88,0,Barkley Jason,0.1,0.1,0.1,,,78,73,78,79,80,,,,0,0
1095,cd,6/11/20,7,9,Churchill Downs,8,grove daddy,Murrill M,30-1,0.12,0.21,0.14,0.1,0.3,79,0,Pessin Neil L,0.17,0.11,0.09,0,,73,79,60,78,69,,,,0,0
1096,cd,6/11/20,7,9,Churchill Downs,9,and seek,Talamo J,1-Jun,0.01,0.25,0.14,0.09,0.33,80,51,Romans Dale,0.05,0.14,0.11,0.12,0.11,73,80,73,79,78,,,,0,0
1097,cd,6/11/20,8,7,Churchill Downs,1,aurelia garland,Gaffalione T,1-Mar,0.18,0.52,0.18,0.11,0.4,75,0,Brisset Rodolphe,0.11,0.5,0.2,0.18,0.15,74,75,,,,,,,0,0
1098,cd,6/11/20,8,7,Churchill Downs,2,impeccable style,Lanerie C J,1-Apr,0.13,0.37,0.14,0.14,0.35,76,0,McPeek Kenneth G,0.1,0.14,0.14,0.1,,71,76,65,61,,,,,0,0
1099,cd,6/11/20,8,7,Churchill Downs,3,morning gold,Hernandez B J Jr,2-Sep,0.1,0.4,0.18,0.14,0.35,50,73,McPeek Kenneth G,0.06,0.16,0.14,0.14,0.1,68,63,50,73,64,,,,0,0
1100,cd,6/11/20,8,7,Churchill Downs,4,elusive molly,Garcia M,1-May,0.12,0.33,0.18,0.19,0.48,76,67,Maker Michael J,0.19,0.17,0.16,0.19,0.17,73,76,72,67,63,,,,0,0
1101,cd,6/11/20,8,7,Churchill Downs,5,velvet crush,Geroux F,2-Sep,0.17,0.33,0.18,0.11,0.4,78,62,Brisset Rodolphe,0.1,0.2,0.17,0.18,0.15,52,78,57,62,48,5,2-Sep,17,37.4,1
1102,cd,6/11/20,8,7,Churchill Downs,6,seattle slang,Santana R Jr,2-Jul,0.14,0.36,0.18,0.18,0.47,77,55,Asmussen Steven M,0.19,0.2,0.18,0.18,,72,77,52,63,55,,,,0,0
1103,cd,6/11/20,8,7,Churchill Downs,7,bourbina,Prescott R,20-1,0,0.09,0.08,0.17,0.17,66,0,Cook Jason,0.25,0,0,0.13,0,28,66,64,46,39,,,,0,0
1104,cd,6/11/20,9,18,Churchill Downs,1,u s s lexington,Beschizza A,1-Dec,0.03,0.24,0.14,0.13,0.43,0,65,Jones J Larry,0.19,0.09,0.13,0.09,,65,60,54,40,,,,,0,0
1105,cd,6/11/20,9,18,Churchill Downs,2,abramax,Lanerie C J,1-Dec,0.13,0.37,0.14,0.25,0.63,0,53,Simms Garry W,0,0.11,0.13,,,53,43,,,,,,,0,0
1106,cd,6/11/20,9,18,Churchill Downs,3,take charge patti,Talamo J,1-Dec,0.01,0.25,0.14,0.06,0.42,62,63,McGee Paul J,0.06,0,0.1,0.14,0.08,62,63,51,48,44,,,,0,0
1107,cd,6/11/20,9,18,Churchill Downs,4,tizahra,Landeros C,2-May,0.08,0.28,0.07,0.11,0.35,0,75,Wilkes Ian R,0.1,0,0.13,0.13,0.1,75,75,56,75,34,4,2-May,2,6,1
1108,cd,6/11/20,9,18,Churchill Downs,5,rearrange,Bejarano R,1-Jun,0.13,0.22,0.11,0.02,0.24,0,68,Oliver Victoria,0.08,0.08,0.08,0.12,,63,68,44,,,,,,0,0
1109,cd,6/11/20,9,18,Churchill Downs,6,broadway lady,Gaffalione T,1-Feb,0.18,0.52,0.18,0.13,0.4,0,69,Casse Mark,0.12,0.15,0.15,0.17,,67,69,,,,,,,0,0
1110,cd,6/11/20,9,18,Churchill Downs,7,more than unusual,Geroux F,1-Aug,0.17,0.33,0.18,0.25,0.56,0,0,Cox Brad H,0.16,0.23,0.4,0.24,0.26,,,,,,,,,0,0
1111,cd,6/11/20,9,18,Churchill Downs,8,justleaveitalone,Castanon J L,15-1,0,0,0.2,0.09,0.37,67,57,Hess R B Jr,0.12,0.12,0.13,0.09,,53,54,67,57,60,,,,0,0
1112,cd,6/11/20,9,18,Churchill Downs,9,light in the dark,Cannon D,15-1,0.03,0.16,0.09,0.06,0.22,0,0,McKeever Andrew,0.14,0.13,0,0.1,0.04,,,,,,,,,0,0
1113,cd,6/11/20,9,18,Churchill Downs,10,a little voodoo,Graham J,1-Aug,0.11,0.28,0.16,0.09,0.29,59,58,Correas Ignacio IV,0.04,0.05,0.05,0.08,0.09,59,58,,,,,,,0,0
1114,cd,6/11/20,9,18,Churchill Downs,11,aimara,Graham J,1-Dec,0.11,0.28,0.16,0.09,0.29,0,0,Correas Ignacio IV,0.13,0.09,0,0.08,0.09,,,,,,,,,0,0
1115,cd,6/11/20,9,18,Churchill Downs,12,magic motion,Garcia M,1-Oct,0.12,0.33,0.18,0.14,0.39,47,0,Mott William I,0.24,0.08,0.09,0.16,0.13,43,47,,,,,,,0,0
1116,cd,6/11/20,9,18,Churchill Downs,13,good on paper,Lanerie C J,1-Jun,0.13,0.37,0.14,0.12,0.31,0,57,Proctor Thomas F,0.19,0.11,0.14,0.14,0.14,57,,,,,,,,0,0
1117,cd,6/11/20,9,18,Churchill Downs,14,shell shock,Mena M,1-Aug,0.09,0.19,0.11,0.11,0.37,50,65,Vaccarezza Carlo,0.13,0.12,0.11,0.08,,39,3,65,50,,,,,0,0
1118,cd,6/11/20,9,18,Churchill Downs,15,willyoubemine,Morales E,1-Dec,0.07,0.43,0.1,0.17,0.48,55,0,Danner Kelsey,0.09,0.16,0.17,0.13,0.14,55,,,,,,,,0,0
1119,cd,6/11/20,9,18,Churchill Downs,16,irrepressible,Santana R Jr,1-Apr,0.14,0.36,0.18,0.18,0.47,52,0,Asmussen Steven M,0.21,0.21,0.22,0.2,0.18,45,52,,,,,,,0,0
1120,cd,6/11/20,9,18,Churchill Downs,17,april in paris,Talamo J,1-Mar,0.01,0.25,0.14,0.11,0.39,73,0,Stewart Dallas,0,0.11,0.11,0.13,0.11,73,,,,,,,,0,0
1121,cd,6/11/20,9,18,Churchill Downs,18,complete surprise,Corrales G,1-Aug,0.26,0.58,0.24,0.17,0.48,68,66,Danner Kelsey,0.17,0.13,0.14,0.12,,43,66,68,51,,,,,0,0
1122,cd,6/12/20,1,9,Churchill Downs,1,supreme irene,Achard A,20-1,0,0.2,0.06,0,0,11,0,Cameron Monique,0,0.12,0.13,0.2,,11,,,,,,,,0,0
1123,cd,6/12/20,1,9,Churchill Downs,2,drop dead gorgeous,Santana R Jr,1-Jan,0.16,0.36,0.19,0.18,0.47,70,76,Asmussen Steven M,0.21,0.18,0.2,0.2,0.19,60,58,61,40,55,2,1,2-Jan,3,1
1124,cd,6/12/20,1,9,Churchill Downs,3,flashback bear,Gaffalione T,1-May,0.19,0.53,0.18,0.19,0.42,0,0,Walsh Brendan P,0.09,0.17,0.18,0.19,0.17,,,,,,,,,0,0
1125,cd,6/12/20,1,9,Churchill Downs,4,better angels,Carroll D,1-Dec,0,0.27,0.12,0.11,0.44,40,42,Walker Charles C Jr,0.04,0.08,0.04,0.05,0.14,21,37,40,35,42,,,,0,0
1126,cd,6/12/20,1,9,Churchill Downs,5,champagne affair,Hernandez B J Jr,1-May,0.09,0.39,0.18,0,0.5,54,0,Heath Destin G,0,0,0,,,54,38,0,,,,,,0,0
1127,cd,6/12/20,1,9,Churchill Downs,6,excelerita,Court J K,1-Oct,0.08,0.19,0.04,0,0,34,0,Mattingly James E,0,0.06,0,0,,34,21,28,17,34,,,,0,0
1128,cd,6/12/20,1,9,Churchill Downs,7,luscious,Murrill M,15-1,0.11,0.19,0.14,0.05,0.19,20,0,Williamson Brian,0.05,0.11,0.12,0.17,,20,20,,,,,,,0,0
1129,cd,6/12/20,1,9,Churchill Downs,8,her giant,Borel C H,1-Oct,0,0,0.11,0,0,54,6,Durbin James R,0,0,0.04,0,0.08,39,35,24,50,28,,,,0,0
1130,cd,6/12/20,1,9,Churchill Downs,9,rozafa,Graham J,1-Aug,0.12,0.3,0.16,0.11,0.37,48,0,Barkley Jason,0.09,0.1,0.1,0.07,,38,48,48,41,26,,,,0,0
1131,cd,6/12/20,2,9,Churchill Downs,1,little alex,Ramos J D,2-May,0,0.19,0.12,0,0.25,54,0,Castaneda Marco,0,0.18,0.12,0.1,0.18,54,,,,,,,,0,0
1132,cd,6/12/20,2,9,Churchill Downs,2,tiz a bit lucky,Gomez A,1-Aug,0,0.11,0,0,0.23,39,0,Gorostieta Cirilo,0.11,0.05,0.06,0.06,0.06,39,,,,,,,,0,0
1133,cd,6/12/20,2,9,Churchill Downs,3,our commish,Morales E,1-Dec,0.06,0.38,0.1,0.19,0.44,0,0,Hardin Billy,0,0,0.14,0.21,0.1,,,,,,,,,0,0
1134,cd,6/12/20,2,9,Churchill Downs,4,looting,Lanerie C J,2-Jul,0.12,0.37,0.14,0.12,0.32,0,0,Kobiskie Dane,0.12,0.18,0.15,0.18,0.1,,,,,,,,,0,0
1135,cd,6/12/20,2,9,Churchill Downs,5,really slow,Kellenberger K,20-1,0,0.06,0.07,0.13,0.31,41,0,McEntee Paul,0.04,0.15,0.13,0.11,,41,998,,,,,,,0,0
1136,cd,6/12/20,2,9,Churchill Downs,6,seattle see ya,Bejarano R,15-1,0.13,0.23,0.11,0.2,0.4,0,0,Kenney Ryan,0,0.16,0.16,0.06,,,,,,,,,,0,0
1137,cd,6/12/20,2,9,Churchill Downs,7,baytown bear,Beschizza A,20-1,0.03,0.28,0.13,0.13,0.31,25,0,McEntee Paul,0.25,0.04,0.19,0.15,0.13,0,25,,,,,,,0,0
1138,cd,6/12/20,2,9,Churchill Downs,8,candy mover,Aragon R,1-Oct,0,0.25,0.03,0.08,0.35,35,0,Evans II Michael,0.08,0.03,0.1,0.09,0.08,35,,,,,,,,0,0
1139,cd,6/12/20,2,9,Churchill Downs,9,hulen,Santana R Jr,1-Feb,0.16,0.36,0.19,0.18,0.47,0,0,Asmussen Steven M,0.18,0.2,0.2,0.2,0.22,,,,,,9,2,5-Jul,4.8,1
1140,cd,6/12/20,3,11,Churchill Downs,1,bulletin,Santana R Jr,2-Jul,0.16,0.36,0.19,0.18,0.47,77,93,Asmussen Steven M,0.22,0.17,0.2,0.18,,83,37,77,93,79,,,,0,0
1141,cd,6/12/20,3,11,Churchill Downs,2,tell your daddy,Geroux F,1-Aug,0.17,0.33,0.18,0.1,0.29,69,86,Pessin Neil L,0.1,0,0.11,0.09,0.14,77,86,83,86,73,,,,0,0
1142,cd,6/12/20,3,11,Churchill Downs,3,smart remark,Bejarano R,1-Jun,0.13,0.23,0.11,0.02,0.26,86,98,Oliver Victoria,0,0.18,0.08,0.08,0.07,84,79,88,98,73,,,,0,0
1143,cd,6/12/20,3,11,Churchill Downs,4,fielder,Graham J,1-Jun,0.12,0.3,0.16,0.03,0.34,82,92,Quartarolo Anthony T,0.04,0,0,0.04,0.06,78,92,76,89,91,,,,0,0
1144,cd,6/12/20,3,11,Churchill Downs,2B,elusive mischief,Leparoux J R,1-Aug,0.11,0.28,0.11,0.12,0.36,87,87,Wilkes Ian R,0.11,0.13,0.13,0.15,,87,82,75,75,68,,,,0,0
1145,cd,6/12/20,3,11,Churchill Downs,1A,copper town,Corrales G,2-Jul,0.26,0.58,0.24,0.25,0.61,106,0,Ward Wesley A,0.29,0.2,0.19,0.25,0.16,96,69,88,101,106,,,,0,0
1146,cd,6/12/20,3,11,Churchill Downs,5,fast boat,Beschizza A,2-Jul,0.03,0.28,0.13,0.16,0.44,0,91,Sharp Joe,0.08,0.15,0.19,0.17,,91,91,91,91,88,5,2-Jul,2-May,7.8,1
1147,cd,6/12/20,3,11,Churchill Downs,6,just might,Saez G,1-Mar,0.11,0.32,0.13,0.07,0.39,79,99,Lovell Michelle,0.12,0.05,0.1,0.09,0.11,99,99,78,76,75,,,,0,0
1148,cd,6/12/20,3,11,Churchill Downs,7,maniacal,Gaffalione T,1-Apr,0.19,0.53,0.18,0.18,0.45,92,90,Kenneally Eddie,0.17,0.2,0.19,0.2,0.26,89,64,62,69,80,,,,0,0
1149,cd,6/12/20,3,11,Churchill Downs,8,little kansas,Court J K,1-May,0.08,0.19,0.04,0,0.07,76,22,Barnett Bobby C,0,0.11,0.13,0.04,0.33,60,66,76,76,73,,,,0,0
1150,cd,6/12/20,3,11,Churchill Downs,9,madison's luna,Sanjur S,1-Mar,0,0.11,0.1,0.22,0.39,92,83,Bauer Philip A,0.11,0.15,0.16,0.07,0.05,77,67,79,71,69,,,,0,0
1151,cd,6/12/20,4,7,Churchill Downs,1,admire,Talamo J,2-May,0.01,0.27,0.13,0.09,0.34,87,0,Romans Dale,0.08,0.11,0.1,0.11,,78,74,78,68,61,1,2-May,5-Apr,3.6,1
1152,cd,6/12/20,4,7,Churchill Downs,2,martial eagle,Sanjur S,1-May,0,0.11,0.1,0.17,0.33,77,69,Montano Angel,0.24,0.1,0.1,0.11,,77,69,77,66,52,,,,0,0
1153,cd,6/12/20,4,7,Churchill Downs,3,trashtalkinyankee,Baze T C,1-Jun,0.06,0.28,0.1,0.04,0.29,74,0,Van Berg Thomas L,0.03,0.07,0.13,0.05,,73,74,63,65,73,,,,0,0
1154,cd,6/12/20,4,7,Churchill Downs,4,galindo,Lanerie C J,1-Mar,0.12,0.37,0.14,0.05,0.43,82,65,McGee Paul J,0.06,0.13,0.14,0.19,,77,65,73,71,68,,,,0,0
1155,cd,6/12/20,4,7,Churchill Downs,5,oro de tejano,Cohen D,1-Mar,0.19,0.29,0.15,0.23,0.52,77,57,Diodoro Robertino,0.25,0.25,0.25,,,74,78,68,75,77,,,,0,0
1156,cd,6/12/20,4,7,Churchill Downs,6,just like richie,Morales E,20-1,0.06,0.38,0.1,0.06,0.06,73,68,Guerrero Sal,0.25,0.04,0.03,0.07,,48,35,998,57,63,,,,0,0
1157,cd,6/12/20,4,7,Churchill Downs,7,daddy's on strike,Bejarano R,1-Aug,0.13,0.23,0.11,0,0.09,75,60,Green Troy,0,0.04,0.03,0,,75,72,998,35,67,,,,0,0
1158,cd,6/12/20,5,15,Churchill Downs,1,brush dog,Cohen D,30-1,0.19,0.29,0.15,0.07,0.37,47,0,Shorter Aaron,0.18,0.19,0.16,0.11,,36,47,,,,,,,0,0
1159,cd,6/12/20,5,15,Churchill Downs,2,ekati's verve,Albarado R J,1-Aug,0,0.08,0.06,0.11,0.38,75,0,Stewart Dallas,0.07,0.11,0.13,0.09,,60,66,68,60,75,,,,0,0
1160,cd,6/12/20,5,15,Churchill Downs,3,yashima,Talamo J,1-Oct,0.01,0.27,0.13,0.11,0.38,62,0,Stewart Dallas,0.07,0.11,0.11,0.13,0.09,62,52,56,40,58,,,,0,0
1161,cd,6/12/20,5,15,Churchill Downs,4,seven and seven,Mena M,1-Oct,0.09,0.22,0.1,0.09,0.34,59,47,Romans Dale,0.05,0.11,0.1,0.12,,59,47,69,28,,,,,0,0
1162,cd,6/12/20,5,15,Churchill Downs,5,pow wow prince,Leparoux J R,1-Jun,0.11,0.28,0.11,0.1,0.46,63,46,Casse Norm W,0,0.21,0.24,0.12,0.23,38,26,63,46,,,,,0,0
1163,cd,6/12/20,5,15,Churchill Downs,6,el franco,Jimenez A,20-1,0.03,0.3,0.2,0.17,0.44,41,0,Humphries Thomas,0,0.09,0.14,0,,41,18,20,,,,,,0,0
1164,cd,6/12/20,5,15,Churchill Downs,7,swing west,Gaffalione T,1-Dec,0.19,0.53,0.18,0.09,0.37,54,0,Hess R B Jr,0.3,0.16,0.13,0.17,,44,54,32,,,,,,0,0
1165,cd,6/12/20,5,15,Churchill Downs,8,liberty's pursuit,Hernandez B J Jr,1-Dec,0.09,0.39,0.18,0.14,0.35,64,52,McPeek Kenneth G,0.15,0.14,0.13,0.14,0.16,47,51,52,47,64,,,,0,0
1166,cd,6/12/20,5,15,Churchill Downs,9,vasariano,Graham J,1-Aug,0.12,0.3,0.16,0.12,0.35,74,48,D'Amato Philip,0.16,0.12,0.14,0.15,0.15,48,60,52,74,,,,,0,0
1167,cd,6/12/20,5,15,Churchill Downs,10,instigated,Santana R Jr,2-Jul,0.16,0.36,0.19,0.14,0.41,79,0,Hartman Chris A,0.08,0.09,0.15,0.16,0.11,64,58,63,79,67,,,,0,0
1168,cd,6/12/20,5,15,Churchill Downs,11,bear oak,Murrill M,20-1,0.11,0.19,0.14,0.05,0.19,57,0,Williamson Brian,0.11,0.11,0.17,,,57,51,0,,,,,,0,0
1169,cd,6/12/20,5,15,Churchill Downs,12,ronamo,Lanerie C J,2-May,0.12,0.37,0.14,0.11,0.42,80,44,Catalano Wayne M,0.11,0.12,0.17,0.16,,78,80,78,78,66,12,2-May,5-Jun,4.4,1
1170,cd,6/12/20,5,15,Churchill Downs,13,draw the line,Bejarano R,1-Jun,0.13,0.23,0.11,0.11,0.39,57,59,DeVaux Cherie,0,0.21,0.08,0.18,,62,59,57,42,,,,,0,0
1171,cd,6/12/20,5,15,Churchill Downs,14,mr. unusual,Geroux F,15-1,0.17,0.33,0.18,0,0.44,69,34,Habeeb Donald J,0,0.08,0.12,0.2,,65,69,53,49,29,,,,0,0
1172,cd,6/12/20,5,15,Churchill Downs,15,jacks fire balls,Santana R Jr,15-1,0.16,0.36,0.19,0.04,0.29,69,0,Van Berg Thomas L,0.07,0.07,0.13,0.12,,60,69,59,63,68,,,,0,0
1173,cd,6/12/20,6,10,Churchill Downs,1,limonite,Santana R Jr,1-Aug,0.16,0.36,0.19,0.18,0.47,79,86,Asmussen Steven M,0.17,0.18,0.18,,,84,90,79,86,75,,,,0,0
1174,cd,6/12/20,6,10,Churchill Downs,2,uncapped,Hernandez B J Jr,15-1,0.09,0.39,0.18,0.19,0.42,69,90,Walsh Brendan P,0.19,0.14,0.14,0.12,,78,63,52,70,90,,,,0,0
1175,cd,6/12/20,6,10,Churchill Downs,3,ballagh rocks,Gaffalione T,5-Jul,0.19,0.53,0.18,0.14,0.39,0,104,Mott William I,0.18,0.13,0.16,0.1,0.21,92,93,90,96,92,,,,0,0
1176,cd,6/12/20,6,10,Churchill Downs,4,mick's star,Graham J,1-Oct,0.12,0.3,0.16,0.21,0.54,85,88,Amoss Thomas,0.23,0.17,0.18,0.22,0.24,84,85,82,70,79,,,,0,0
1177,cd,6/12/20,6,10,Churchill Downs,5,celerity,Borel C H,50-1,0,0,0.11,0,0,77,78,Cundiff Waylon,0,0,0.5,0.2,0,62,30,60,77,71,,,,0,0
1178,cd,6/12/20,6,10,Churchill Downs,6,forloveofcountry,Beschizza A,20-1,0.03,0.28,0.13,0.1,0.35,67,66,DiVito James P,0,0.13,0.11,0.07,0.14,31,61,67,77,66,,,,0,0
1179,cd,6/12/20,6,10,Churchill Downs,7,set piece,Geroux F,5-Sep,0.17,0.33,0.18,0.25,0.56,0,0,Cox Brad H,0.4,0.25,0.16,0.4,0.31,117,99,70,104,82,,,,0,0
1180,cd,6/12/20,6,10,Churchill Downs,8,carom,Garcia M,1-Aug,0.11,0.33,0.18,0.19,0.48,85,89,Maker Michael J,0.16,0.14,0.18,0.16,0.17,80,89,85,88,84,,,,0,0
1181,cd,6/12/20,6,10,Churchill Downs,9,krewe chief,Lanerie C J,1-Oct,0.12,0.37,0.14,0.19,0.48,91,92,Maker Michael J,0.16,0.14,0.16,0.17,0.22,79,80,72,85,85,,,,0,0
1182,cd,6/12/20,6,10,Churchill Downs,10,dunph,Cohen D,1-Feb,0.19,0.29,0.15,0.23,0.52,98,71,Diodoro Robertino,0.24,0.26,0.25,0.25,0.25,98,82,74,74,67,,,,0,0
1183,cd,6/12/20,7,7,Churchill Downs,1,living vicariously,Leparoux J R,15-1,0.11,0.28,0.11,0.14,0.26,35,70,Tomlinson Michael A,0.08,0.12,0.1,0.14,0.17,70,61,31,52,42,,,,0,0
1184,cd,6/12/20,7,7,Churchill Downs,2,the great dansky,Geroux F,1-Feb,0.17,0.33,0.18,0.25,0.56,81,0,Cox Brad H,0.28,0.27,0.25,0.24,,79,64,81,,,,,,0,0
1185,cd,6/12/20,7,7,Churchill Downs,3,hidden ruler,Mena M,1-Jun,0.09,0.22,0.1,0.12,0.37,88,0,Ortiz John A,0.15,0.18,,,,76,75,82,72,67,,,,0,0
1186,cd,6/12/20,7,7,Churchill Downs,4,heros reward,Gaffalione T,2-May,0.19,0.53,0.18,0.11,0.37,83,0,Barkley Jason,0.15,0.1,0.1,,,83,64,74,65,60,4,2-May,2-Jul,9,1
1187,cd,6/12/20,7,7,Churchill Downs,5,sacred oath,Cohen D,1-Mar,0.19,0.29,0.15,0.09,0.34,85,0,McKnight Norman,0.26,0.23,0.25,,,85,75,79,79,63,,,,0,0
1188,cd,6/12/20,7,7,Churchill Downs,6,majestic west,Saez G,1-Aug,0.11,0.32,0.13,0.22,0.39,81,0,Bauer Philip A,0.13,0.15,0.16,0.16,0.07,81,72,66,66,78,,,,0,0
1189,cd,6/12/20,7,7,Churchill Downs,7,he's a babe,Lanerie C J,15-1,0.12,0.37,0.14,0.14,0.26,74,0,Tomlinson Michael A,0.14,0.17,,,,74,64,37,,,,,,0,0
1190,cd,6/12/20,8,15,Churchill Downs,2,giocare,Garcia M,1-Dec,0.11,0.33,0.18,0.18,0.53,83,0,Pletcher Todd A,0.23,0.23,0.2,0.25,,78,71,83,,,,,,0,0
1191,cd,6/12/20,8,15,Churchill Downs,3,extraordinary,Geroux F,1-Oct,0.17,0.33,0.18,0.12,0.41,85,0,Brisset Rodolphe,0.12,0.2,0.19,0.18,0.15,75,85,70,,,,,,0,0
1192,cd,6/12/20,8,15,Churchill Downs,1,fort knox,Saez G,1-Dec,0.11,0.32,0.13,0.14,0.46,79,0,Desormeaux J Keith,0.09,0.13,0.12,0.15,,35,79,71,33,53,,,,0,0
1193,cd,6/12/20,8,15,Churchill Downs,4,hunt the front,Talamo J,1-May,0.01,0.27,0.13,0.08,0.24,82,0,Zito Nicholas P,0.08,0.21,0.07,0.08,0.18,82,78,72,75,66,,,,0,0
1194,cd,6/12/20,8,15,Churchill Downs,5,earner,Santana R Jr,1-Jun,0.16,0.36,0.19,0.18,0.47,86,0,Asmussen Steven M,0.18,0.21,0.2,0.18,0.18,76,86,,,,,,,0,0
1195,cd,6/12/20,8,15,Churchill Downs,6,kadesh,Mena M,1-Dec,0.09,0.22,0.1,0.23,0.52,78,55,Diodoro Robertino,0.28,0.26,0.25,0.25,0.25,78,77,64,55,52,,,,0,0
1196,cd,6/12/20,8,15,Churchill Downs,7,oxide,Lanerie C J,1-Jun,0.12,0.37,0.14,0.18,0.45,0,71,Kenneally Eddie,0.2,0.17,0.17,0.19,,78,61,69,71,51,,,,0,0
1197,cd,6/12/20,8,15,Churchill Downs,8,sharecropper,Hernandez C J,1-Aug,0.11,0.33,0.15,0.15,0.39,74,0,Stall Albert M Jr,0.12,0.18,0.18,0.2,,64,74,72,52,,,,,0,0
1198,cd,6/12/20,8,15,Churchill Downs,9,wrecking crew,Cohen D,1-Aug,0.19,0.29,0.15,0.22,0.47,81,0,Miller Peter,0.2,0.15,0.22,0.16,0.22,73,72,25,81,65,,,,0,0
1199,cd,6/12/20,8,15,Churchill Downs,10,man in the can,Gaffalione T,1-May,0.19,0.53,0.18,0.19,0.43,87,0,Moquett Ronald E,0.15,0.1,0.15,0.14,0.15,87,75,68,74,,10,5,2-May,7.2,1
1200,cd,6/12/20,8,15,Churchill Downs,11,violent pass,Rocco J S Jr,1-Dec,0.14,0.18,0.11,0.05,0.29,83,0,Von Hemel Donnie K,0.19,0.07,0.11,0.1,0.08,83,53,74,,,,,,0,0
1201,cd,6/12/20,8,15,Churchill Downs,12,dean martini,Graham J,1-Oct,0.12,0.3,0.16,0.21,0.54,83,74,Amoss Thomas,0.16,0.23,0.18,0.24,,83,75,69,72,70,,,,0,0
1202,cd,6/12/20,8,15,Churchill Downs,13,mr. quality,Bejarano R,20-1,0.13,0.23,0.11,0.11,0.37,79,53,Glyshaw Tim,0.13,0.12,0.11,,,79,76,53,58,43,,,,0,0
1203,cd,6/12/20,8,15,Churchill Downs,14,skyscanner,Beschizza A,20-1,0.03,0.28,0.13,0.25,0.52,73,0,O'Dwyer Jeremiah,0,0.21,0.13,0.19,,65,73,52,,,,,,0,0
1204,cd,6/12/20,8,15,Churchill Downs,1A,dack janiel's,Cannon D,1-Dec,0.03,0.16,0.09,0.13,0.41,81,76,Sisterson Jack,0.29,0.3,0.18,0.14,0.13,76,81,81,52,76,,,,0,0
1205,cd,6/12/20,9,15,Churchill Downs,1,criminal defense,Sanjur S,20-1,0,0.11,0.1,0.04,0.2,0,0,Bradley William,0,0,0.08,0.09,0.08,,,,,,,,,0,0
1206,cd,6/12/20,9,15,Churchill Downs,2,full authority,Cannon D,1-Oct,0.03,0.16,0.09,0.03,0.14,72,0,Fires William H,0,0,0,0.1,0,72,50,49,,,,,,0,0
1207,cd,6/12/20,9,15,Churchill Downs,3,digital software,Cohen D,1-Apr,0.19,0.29,0.15,0.25,0.61,0,0,Brown Chad C,0.22,0.25,0.17,0.27,0.27,,,,,,,,,0,0
1208,cd,6/12/20,9,15,Churchill Downs,4,greyes creek,Gaffalione T,2-May,0.19,0.53,0.18,0.25,0.61,73,78,Brown Chad C,0.26,0.27,0.27,0.27,,78,73,62,59,,4,2-May,5-Aug,5.4,1
1209,cd,6/12/20,9,15,Churchill Downs,5,britannia kitten,Garcia M,1-Oct,0.11,0.33,0.18,0.19,0.48,0,0,Maker Michael J,0,0.16,0.19,0.14,0.17,57,32,78,,,,,,0,0
1210,cd,6/12/20,9,15,Churchill Downs,6,twenty twice,Beschizza A,1-Oct,0.03,0.28,0.13,0.13,0.41,0,0,Sisterson Jack,0.1,0,0.5,0.1,0.14,,,,,,,,,0,0
1211,cd,6/12/20,9,15,Churchill Downs,7,lastchanceatglory,Lanerie C J,1-Oct,0.12,0.37,0.14,0.05,0.43,68,62,McGee Paul J,0.25,0,0.1,0.14,0.08,66,68,74,50,62,,,,0,0
1212,cd,6/12/20,9,15,Churchill Downs,8,tolkien,Landeros C,20-1,0.11,0.32,0.07,0.11,0.37,0,66,Vaccarezza Carlo,0.14,0.12,0.11,0.08,,60,52,66,,,,,,0,0
1213,cd,6/12/20,9,15,Churchill Downs,9,rochambeau,Bejarano R,1-Mar,0.13,0.23,0.11,0.11,0.39,0,82,DeVaux Cherie,0.14,0.07,0.08,0.17,,81,82,78,76,77,,,,0,0
