"RCTrack","RCDate","RCRace","Horse","FD","Foreign","Date","Track","Race","Surface","TimeformCode","Inner","Distance","Class","LongClass","ClaimPrice","Purse","TrkCond","RaceSex","RaceAge","StateBred","Starters","FirstFraction","SecondFraction","ThirdFraction","FourthFraction","FifthFraction","SixthFraction","FinalTime","FirstHorse","SecondHorse","ThirdHorse","FirstWeight","SecondWeight","ThirdWeight","FirstLenAdj","SecondLenAdj","ThirdLenAdj","GradedRace","GradedRaceDesc","ForeignCourse","PostPosition","FirstCall","FirstCallLenAdj","SecondCall","SecondCallLenAdj","ThirdCall","ThirdCallLenAdj","FourthCall","FourthCallLenAdj","StrCall","StrCallLenAdj","FinalCall","FinalCallLenAdj","DQ","DH","DQPlace","Beyer","Weight","Apprentice","Comment","LongComment","Odds","OddsPosition","Claimed","Lasix","Bute","Blinker","Bandage","AltEquipment","Jockey","Trainer","Entries","TrackVariant","SpeedRating","Breed","Owner","DistUnit","TimeUnit","LoPrice","TrainYear","TrainStarts","TrainWins","TrainPlaces","TrainShows","TrainWinPct","SealedTrack","PrevTrainYear","PrevTrainStarts","PrevTrainWins","PrevTrainPlaces","PrevTrainShows","PrevTrainWinPct","FirstFracHdths","SecondFracHdths","ThirdFracHdths","FourthFracHdths","FifthFracHdths","SixthFracHdths","FinalTimeHdths"
"TAM",05/02/2020,1,"Expediter","D",,09/19/2018,"FL",7,"D","","",5.50,"ALW","Alw 19500N2R",0.00,19.500,"fst","-","31","S",6,22.80,46.40,58.60,-1.00,-1.00,-1.00,105.20,"Expediter","Algorix","Bobby On Fleek",122,122,120,2.25,0.75,1.50,0,"","F",6,2,0.00,1,1.50,1,1.00,0,0.00,1,2.00,1,2.25,"","",0,70,122,0,"Pc,drew off,drvg","",1.50,1,"","L","","B","","","Rodriguez J","Ferraro M Anthony","",13,92,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.93,46.52,58.75,-1.00,-1.00,-1.00,105.28
"TAM",05/02/2020,1,"Expediter","D",,08/20/2018,"FL",2,"D","","",5.50,"ALW","Alw 19200N1R",0.00,19.200,"fst","-","31","S",6,22.40,46.20,58.60,-1.00,-1.00,-1.00,105.20,"Expediter","Algorix","Too Tough Dave",120,120,120,3.50,2.75,0.50,0,"","A",1,2,0.00,1,0.50,1,1.50,0,0.00,1,3.00,1,3.50,"","",0,76,120,0,"Shook clr trn,drew off","",1.05,1,"","L","","B","","","Rodriguez J","Ferraro M Anthony","",16,92,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.58,46.23,58.66,-1.00,-1.00,-1.00,105.21
"TAM",05/02/2020,1,"Expediter","D",,08/14/2018,"FL",7,"D","","",6.00,"ALW","Alw 19300C",0.00,19.300,"sly","-","31","",6,22.60,45.80,58.00,-1.00,-1.00,-1.00,110.80,"P J Advantage","Dremas Boy","Expediter",118,120,120,1.00,3.00,0.10,0,"","C",3,1,0.00,1,0.50,2,0.10,0,0.00,3,1.10,3,4.00,"","",0,70,120,0,"2p trn, weakened","",9.40,6,"","L","","B","","","Rodriguez J","Ferraro M Anthony","",18,88,"","","","H",0.00,"",0,0,0,0,0.00,"Y","",,,,,,22.60,45.83,58.04,-1.00,-1.00,-1.00,110.97
"TAM",05/02/2020,1,"Expediter","D",,07/31/2018,"FL",3,"D","","",5.50,"ALW","Alw 19300C",0.00,19.300,"fst","-","31","",5,22.80,46.20,58.40,-1.00,-1.00,-1.00,104.80,"Imasuperstar","Winning Withhonour","Expediter",120,120,120,1.25,0.75,0.25,0,"","C",3,1,0.00,1,0.50,1,0.10,0,0.00,1,0.10,3,2.00,"","",0,65,120,0,"Shrp st,off rail,wknd","",13.70,5,"","L","","B","","","Rodriguez J","Ferraro M Anthony","",11,92,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.81,46.20,58.55,-1.00,-1.00,-1.00,104.94
"TAM",05/02/2020,1,"Expediter","D",,07/10/2018,"FL",7,"D","","",6.00,"ALW","Alw 19200N1R",0.00,19.200,"fst","-","31","S",9,21.80,46.00,59.20,-1.00,-1.00,-1.00,113.00,"Quick Posse","Shore to Party","Thunder Harbor",122,120,120,0.50,1.75,1.00,0,"","I",9,1,0.00,1,0.10,1,1.00,0,0.00,2,0.50,5,4.25,"","",0,61,120,0,"Stmbld st,2p,tired","",1.90,1,"","L","","B","","","Rodriguez J","Ferraro M Anthony","",17,77,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,21.92,46.17,59.25,-1.00,-1.00,-1.00,113.17
"TAM",05/02/2020,1,"Expediter","D",,06/19/2018,"FL",3,"D","","",5.50,"CLM","Clm 12500N3L",12.50,14.200,"gd","-","31","",6,23.20,47.00,59.40,-1.00,-1.00,-1.00,105.80,"Expediter","Dremas Boy","Too Tough Dave",120,122,120,0.75,3.25,5.25,0,"","F",6,1,0.00,1,1.00,1,1.00,0,0.00,1,1.00,1,0.75,"","",0,71,120,0,"Shrp st,2p3/8,all out","",6.50,5,"","L","","B","","","Rodriguez J","Ferraro M Anthony","",20,89,"","","","H",12.50,"",0,0,0,0,0.00,"","",,,,,,23.21,47.01,59.41,-1.00,-1.00,-1.00,105.93
"TAM",05/02/2020,1,"Expediter","D",,06/12/2018,"PID",5,"X","","",6.50,"WCL","Wcl 12500C",12.50,16.720,"fst","-","31","",8,23.20,45.80,110.80,-1.00,-1.00,-1.00,117.00,"Stephen's Answer","Conquest Cherimash","Leaveitalonelarry",121,121,121,1.00,0.25,0.25,0,"","C",3,1,0.00,1,0.50,1,2.00,0,0.00,1,0.10,5,2.00,"","",0,52,121,0,"Pace inside, weakened","",4.80,3,"","L","/","B","","","Morales P","Ferraro M Anthony","",14,86,"","","","H",12.50,"",0,0,0,0,0.00,"","",,,,,,23.30,45.99,110.82,-1.00,-1.00,-1.00,117.10
"TAM",05/02/2020,1,"Expediter","D",,05/23/2018,"PID",6,"X","","",6.50,"CLM","Clm 22500B",25.00,18.810,"fst","-","31","",6,24.20,47.80,111.40,-1.00,-1.00,-1.00,117.40,"October Sky","Spearhead","Dahog",119,121,124,0.25,2.00,1.00,0,"","C",3,1,0.00,1,1.00,1,1.50,0,0.00,3,1.00,4,3.25,"","",0,52,119,0,"Led, dueled, tired,","",3.40,3,"","L","/","B","","","Gallardo A A","Ferraro M Anthony","",10,83,"","","","H",22.50,"",0,0,0,0,0.00,"","",,,,,,24.30,47.89,111.51,-1.00,-1.00,-1.00,117.52
"TAM",05/02/2020,1,"Expediter","D",,05/05/2018,"FL",7,"D","","",4.50,"ALW","Alw 18100N3L",0.00,18.100,"fst","-","31","",6,22.00,45.20,-1.00,-1.00,-1.00,-1.00,51.60,"Bavaro","Imasuperstar","Preferred Outcome",121,120,120,3.75,0.75,2.75,0,"","C",3,2,0.00,2,1.00,0,0.00,0,0.00,2,3.50,5,8.25,"","",0,51,120,0,"Rail3/8,wknd","",16.50,4,"","L","","B","","","Gomez O","Ferraro M Anthony","",7,91,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.03,45.29,-1.00,-1.00,-1.00,-1.00,51.64
"TAM",05/02/2020,1,"Expediter","D",,11/06/2017,"FL",3,"D","","",6.00,"CLM","Clm 12500N3L",12.50,14.200,"sly","-","31","",7,21.80,45.80,58.60,-1.00,-1.00,-1.00,112.80,"For Good Reason","Too Wild to Repent","It's Debatable",120,120,118,0.75,0.50,3.25,0,"","G",7,2,0.00,2,0.10,2,0.10,0,0.00,4,1.20,4,4.50,"","",0,54,119,0,"Btw1/4,weakened","",2.25,2,"","L","","B","","","Cruz J","Ferraro M Anthony","",17,77,"","","","H",12.50,"",0,0,0,0,0.00,"Y","",,,,,,21.95,45.81,58.75,-1.00,-1.00,-1.00,112.82
"TAM",05/02/2020,1,"Expediter","D",,10/16/2017,"FL",6,"D","","",6.00,"ALW","Alw 17000N3L",0.00,17.000,"fst","-","31","",7,22.60,46.00,58.40,-1.00,-1.00,-1.00,111.60,"Freud's Affair","J. J. Jake","Dublinthepleasure",120,120,119,0.50,0.75,1.50,0,"","G",7,1,0.00,1,0.10,2,0.10,0,0.00,4,1.50,5,4.00,"","",0,60,118,0,"Shrp st,2p trn,wknd","",8.70,6,"","L","","B","","","Cruz J","Ferraro M Anthony","",17,84,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.64,46.02,58.51,-1.00,-1.00,-1.00,111.64
"TAM",05/02/2020,1,"Expediter","D",,09/25/2017,"PID",5,"X","","",6.00,"CLM","Clm 16000N3L",16.00,16.150,"fst","-","31","",4,24.00,47.60,59.00,-1.00,-1.00,-1.00,110.80,"Two Putt","Expediter","Dahog",119,116,124,0.10,1.75,3.00,0,"","C",3,1,0.00,1,0.50,1,0.10,0,0.00,1,0.10,2,0.10,"","",0,61,116,0,"Slow pace, duel, edged","",0.70,1,"","L","/","B","","","Gallardo A A","Ferraro M Anthony","",13,86,"","","","H",14.00,"",0,0,0,0,0.00,"","",,,,,,24.10,47.70,59.15,-1.00,-1.00,-1.00,110.84
