"RCTrack","RCDate","RCRace","Horse","FD","Foreign","Date","Track","Race","Surface","TimeformCode","Inner","Distance","Class","LongClass","ClaimPrice","Purse","TrkCond","RaceSex","RaceAge","StateBred","Starters","FirstFraction","SecondFraction","ThirdFraction","FourthFraction","FifthFraction","SixthFraction","FinalTime","FirstHorse","SecondHorse","ThirdHorse","FirstWeight","SecondWeight","ThirdWeight","FirstLenAdj","SecondLenAdj","ThirdLenAdj","GradedRace","GradedRaceDesc","ForeignCourse","PostPosition","FirstCall","FirstCallLenAdj","SecondCall","SecondCallLenAdj","ThirdCall","ThirdCallLenAdj","FourthCall","FourthCallLenAdj","StrCall","StrCallLenAdj","FinalCall","FinalCallLenAdj","DQ","DH","DQPlace","Beyer","Weight","Apprentice","Comment","LongComment","Odds","OddsPosition","Claimed","Lasix","Bute","Blinker","Bandage","AltEquipment","Jockey","Trainer","Entries","TrackVariant","SpeedRating","Breed","Owner","DistUnit","TimeUnit","LoPrice","TrainYear","TrainStarts","TrainWins","TrainPlaces","TrainShows","TrainWinPct","SealedTrack","PrevTrainYear","PrevTrainStarts","PrevTrainWins","PrevTrainPlaces","PrevTrainShows","PrevTrainWinPct","FirstFracHdths","SecondFracHdths","ThirdFracHdths","FourthFracHdths","FifthFracHdths","SixthFracHdths","FinalTimeHdths"
"GP",05/02/2020,7,"Positive Phil","D",,02/08/2020,"GP",4,"T","","",8.00,"CLM","Clm 16000N2L",16.00,21.000,"fm","-","41","",11,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,137.80,"Solar","Positive Phil","Saltking",121,121,121,1.75,2.00,3.25,0,"","H",8,8,7.50,8,8.00,7,4.60,0,0.00,4,2.10,2,1.75,"","",0,75,121,0,"6w uppr,wider,fin well","",11.30,6,"","L","/","B","","","Rendon J","Dwoskin Steven","",21,70,"","","","H",14.00,"",0,0,0,0,0.00,"","",,,,,,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,137.81
"GP",05/02/2020,7,"Positive Phil","D",,01/12/2020,"GP",11,"T","","",8.00,"CLM","Clm 30000N2L",30.00,26.000,"fm","-","41","",9,23.80,47.00,110.20,122.00,-1.00,-1.00,134.00,"Tricky Magician","Vegas Kitten","Volubile",121,121,121,1.75,1.50,0.75,0,"","G",7,2,0.50,2,0.50,3,1.00,0,0.00,6,5.10,9,7.25,"","",0,63,121,0,"Pressed btwn, tired 6f","",16.20,8,"","L","/","B","","","Rendon J","Dwoskin Steven","",9,84,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,23.92,47.15,110.24,122.07,-1.00,-1.00,134.18
"GP",05/02/2020,7,"Positive Phil","D",,12/21/2019,"GP",9,"O","","",8.50,"CLM","Clm 35000N2L",35.00,29.500,"fst","-","31","",5,24.20,48.40,112.80,137.60,-1.00,-1.00,144.20,"Roddick","Burn the Boats","Positive Phil",120,120,120,1.50,1.75,6.75,0,"","B",2,1,1.00,1,1.00,3,2.50,0,0.00,3,1.50,3,3.25,"","",0,65,120,0,"Pace inside, weakened","",4.30,4,"","L","/","B","","","Rendon J","Dwoskin Steven","",20,82,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,24.30,48.40,112.85,137.78,-1.00,-1.00,144.39
"GP",05/02/2020,7,"Positive Phil","D",,12/01/2019,"GP",4,"T","","",8.00,"CLM","Clm 35000N2L",35.00,27.000,"fm","-","31","",9,22.60,45.60,109.20,121.60,-1.00,-1.00,134.00,"Peacock Kitten","Justcallmenorman","Solar",123,120,119,0.05,0.25,1.00,0,"","G",7,3,2.00,1,0.10,1,0.50,0,0.00,2,0.50,4,1.30,"","",0,73,120,0,"Prolonged pressure,wkn","",10.70,6,"","L","/","B","","","Saez L","Dwoskin Steven","",11,92,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,22.63,45.78,109.24,121.66,-1.00,-1.00,134.13
"GP",05/02/2020,7,"Positive Phil","D",,10/23/2019,"GPW",7,"T","","",8.50,"CLM","Clm 35000B",35.00,29.000,"fm","-","31","",10,24.00,48.80,113.00,137.40,-1.00,-1.00,143.80,"Over the Channel","Robintakincharge","Tiz Luna",118,118,116,0.25,2.25,1.00,0,"","E",5,3,1.50,3,1.50,3,2.00,0,0.00,5,5.00,4,3.50,"","",0,65,118,0,"Track pace,3w1/4p,even","",10.50,7,"","L","/","B","","","Rendon J","Dwoskin Steven","",6,84,"","","","H",30.00,"",0,0,0,0,0.00,"","",,,,,,24.00,48.80,113.03,137.49,-1.00,-1.00,143.83
"GP",05/02/2020,7,"Positive Phil","D",,09/19/2019,"GP",6,"A","","",7.50,"CLM","Clm 40000B",40.00,31.000,"fm","-","31","",9,22.80,46.40,110.00,-1.00,-1.00,-1.00,127.60,"Mozo Bello","Shazier","Justcallmenorman",116,120,118,3.25,0.25,0.25,0,"","D",4,1,0.00,2,1.00,2,1.00,0,0.00,6,3.70,7,11.25,"","",0,59,118,0,"Stalkd,2wd bid,faded","",9.80,5,"","L","/","B","","","Vasquez M A","Dwoskin Steven","",6,89,"","","","H",30.00,"",0,0,0,0,0.00,"","",,,,,,22.90,46.48,110.06,-1.00,-1.00,-1.00,127.70
"GP",05/02/2020,7,"Positive Phil","D",,08/22/2019,"GP",2,"A","","",7.50,"CLM","Clm 25000B",35.00,26.240,"fm","-","31","",6,23.20,46.00,109.60,-1.00,-1.00,-1.00,127.80,"Robintakincharge","Positive Phil","Toupha",117,115,122,2.25,0.75,0.75,0,"","A",1,4,0.00,4,3.00,4,2.60,0,0.00,2,1.00,2,2.25,"","",0,75,115,0,"Rated insde,4wd gain","",9.90,5,"","L","/","B","","","Vasquez M A","Dwoskin Steven","",6,97,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,23.28,46.02,109.72,-1.00,-1.00,-1.00,127.98
"GP",05/02/2020,7,"Positive Phil","D",,07/28/2019,"GP",9,"T","","",8.00,"CLM","Clm 35000B",35.00,27.440,"fm","-","31","",11,23.40,48.00,112.20,123.60,-1.00,-1.00,135.20,"Temple","Sovereign Warrior","Tune In",118,118,118,3.50,1.00,0.50,0,"","H",8,5,5.50,5,6.10,3,2.10,0,0.00,6,6.10,10,10.25,"","",0,61,118,0,"2-3wd bid tn,faded","",27.80,9,"","L","/","B","","","Vasquez M A","Dwoskin Steven","",18,77,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,23.42,48.06,112.21,123.61,-1.00,-1.00,135.29
"GP",05/02/2020,7,"Positive Phil","D",,11/02/2018,"GPW",3,"T","","",8.00,"MCL","Md 50000",50.00,30.380,"fm","-","2","",7,25.60,52.00,116.80,-1.00,-1.00,-1.00,141.40,"Positive Phil","Go Poke the Bear","New Year",120,120,120,0.05,0.50,2.50,0,"","F",6,4,3.50,4,2.10,3,2.50,0,0.00,1,0.10,1,0.05,"","",0,61,120,0,"Duel 1/8,drft in,lastd","",9.50,6,"","L","/","B","","","Montalvo C","Dwoskin Steven","",23,67,"","","","H",50.00,"",0,0,0,0,0.00,"","",,,,,,25.66,52.06,116.86,-1.00,-1.00,-1.00,141.41
"GP",05/02/2020,7,"Conquistador","D",,03/14/2020,"Aqu",3,"D","","",6.00,"MCL","Md 25000",25.00,33.000,"fst","-","31","",8,23.40,47.80,100.40,-1.00,-1.00,-1.00,113.40,"Conquistador","Mr. Mike","Tipazo",125,125,118,1.50,6.00,0.75,0,"","E",5,3,0.00,1,1.00,1,2.50,0,0.00,1,3.00,1,1.50,"","",0,72,125,0,"Hit gate st, held well","",1.30,1,"","L","","","","","Davis D","Casse Mark","",26,76,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,23.58,47.99,100.41,-1.00,-1.00,-1.00,113.53
"GP",05/02/2020,7,"Conquistador","D",,01/26/2020,"Aqu",1,"D","","",7.00,"MSW","Md Sp Wt 68k",0.00,68.000,"my","-","41","",7,23.00,46.20,111.80,-1.00,-1.00,-1.00,125.00,"Flying Curlin","Fast Break","Spice Road",122,122,122,2.75,0.50,1.00,0,"","D",4,7,0.00,5,5.60,6,6.00,0,0.00,7,9.60,7,21.00,"","",0,34,122,0,"Toss head, steady st","",3.70,3,"","L","","","","","Cancel E","Casse Mark","E",16,58,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.03,46.23,111.88,-1.00,-1.00,-1.00,125.13
"GP",05/02/2020,7,"Conquistador","D",,01/05/2020,"Aqu",6,"D","","",6.00,"MSW","Md Sp Wt 65k",0.00,65.960,"my","-","41","",5,23.00,46.40,58.60,-1.00,-1.00,-1.00,111.60,"Hip Hip Jorge","New Frontier","Conquistador",117,122,122,3.00,3.25,1.75,0,"","E",5,1,0.00,4,4.00,3,3.50,0,0.00,3,5.50,3,6.25,"","",0,69,122,0,"2w,4w upper,outkick","",2.70,2,"","L","","","","","Davis D","Casse Mark","",22,79,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.01,46.47,58.67,-1.00,-1.00,-1.00,111.60
"GP",05/02/2020,7,"Conquistador","D",,08/03/2019,"WO",9,"X","","",7.00,"MSW","Md Sp Wt 68k",0.00,68.780,"fst","-","31","",6,22.60,45.00,110.20,-1.00,-1.00,-1.00,123.00,"Roaring Forties","In Memory of Floyd","Brutus",119,119,119,0.50,1.25,2.25,0,"","A",1,1,0.00,1,1.50,1,1.50,0,0.00,2,1.00,5,8.75,"","",0,55,123,0,"Brk poorly,spd,tired","",2.45,2,"","L","/","","","","Da Silva E R","Casse Mark","",9,83,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.61,45.11,110.21,-1.00,-1.00,-1.00,123.19
"GP",05/02/2020,7,"Conquistador","D",,06/30/2019,"WO",9,"T","","",6.50,"MSW","Md Sp Wt 80k",0.00,80.980,"fm","-","31","",9,22.40,45.20,109.00,-1.00,-1.00,-1.00,115.20,"That's My Mission","Tracking Gold","Get the News",119,119,123,0.50,0.50,0.50,0,"","A",1,4,0.00,4,1.60,3,2.00,0,0.00,2,1.00,5,1.75,"","",0,69,123,0,"Stalked,steady drive","",1.90,2,"","L","/","","","","Da Silva E R","Casse Mark","",9,86,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.46,45.33,109.09,-1.00,-1.00,-1.00,115.31
"GP",05/02/2020,7,"Conquistador","D",,01/31/2019,"FG",8,"A","","",5.50,"MSW","Md Sp Wt 38k",0.00,38.000,"fm","-","31","",10,22.20,46.60,58.40,-1.00,-1.00,-1.00,104.60,"Vogt","Morning Social","Red Mule",116,123,118,5.00,0.75,0.25,0,"","J",10,7,0.00,5,2.60,5,2.10,0,0.00,6,5.10,10,9.00,"","",0,55,123,0,"Outside,4w turn,empty","",5.80,3,"","L","","","","","Bridgmohan S X","Casse Mark","",17,75,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.21,46.69,58.48,-1.00,-1.00,-1.00,104.78
"GP",05/02/2020,7,"Conquistador","D",,12/26/2018,"FG",3,"D","","",6.00,"MSW","Md Sp Wt 41k",0.00,41.000,"fst","-","31","",8,21.80,45.40,57.60,-1.00,-1.00,-1.00,110.80,"Ukuru","Apello","Tringale",124,122,122,2.25,0.50,1.25,0,"","D",4,6,0.00,1,0.50,2,1.00,0,0.00,6,4.70,7,12.05,"","",0,57,122,0,"2path turn,faded","",1.30,1,"","L","","","","","Bridgmohan S X","Casse Mark","",15,79,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,21.86,45.54,57.71,-1.00,-1.00,-1.00,110.81
"GP",05/02/2020,7,"Conquistador","D",,10/29/2017,"CD",11,"D","","",8.00,"MSW","Md Sp Wt 60k",0.00,60.191,"fst","-","2","",12,22.80,45.60,111.20,124.20,-1.00,-1.00,137.20,"Combatant","Combined","Conquistador",118,118,118,2.75,2.50,1.50,0,"","B",2,2,0.10,1,0.10,1,1.00,0,0.00,2,1.00,3,5.25,"","",0,68,118,0,"Vied, led, faltered","",0.50,1,"","L","","","","","Leparoux J R","Casse Mark","",23,75,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.80,45.62,111.39,124.28,-1.00,-1.00,137.33
"GP",05/02/2020,7,"Conquistador","D",,10/07/2017,"Kee",3,"D","","",6.00,"MSW","Md Sp Wt 64k",0.00,64.943,"fst","-","2","",10,22.20,45.40,57.60,-1.00,-1.00,-1.00,110.40,"Rubus","Conquistador","Tricks to Doo",118,118,118,1.75,1.00,6.00,0,"","A",1,1,0.00,1,0.50,2,0.50,0,0.00,2,0.50,2,1.75,"","",0,83,118,0,"Disputed pace, gave in","",0.90,1,"","L","","","","","Leparoux J R","Casse Mark","",12,88,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.27,45.48,57.62,-1.00,-1.00,-1.00,110.53
"GP",05/02/2020,7,"My G P S","D",,04/12/2020,"GP",12,"T","","",8.00,"CLM","Clm 20000",20.00,22.400,"fm","-","3","",11,23.40,47.20,111.00,122.80,-1.00,-1.00,135.00,"Blazing Desire","Gran Hombre","Sun Squall",120,120,120,0.10,1.50,0.75,0,"","G",7,3,1.50,4,2.10,3,2.10,0,0.00,3,3.60,4,2.35,"","",0,62,120,0,"Inside,angl out,flatnd","",20.60,8,"","L","/","B","","","Panici L","Gonzalez Oscar M","",15,84,"","","","H",18.00,"",0,0,0,0,0.00,"","",,,,,,23.51,47.21,111.13,122.85,-1.00,-1.00,135.05
"GP",05/02/2020,7,"My G P S","D",,02/15/2020,"GP",4,"O","","",8.00,"CLM","Clm c-16000 28",16.00,26.500,"sly","-","3","",5,24.00,46.80,111.80,125.00,-1.00,-1.00,138.40,"Earthquake","My G P S","L' Cristabal",122,122,120,4.50,3.50,0.75,0,"","B",2,1,0.50,1,2.50,1,2.50,0,0.00,1,0.10,2,4.50,"","",0,44,122,0,"Set pace,no match late","",1.40,1,"C","L","/","B","","","Ortiz J L","Maker Michael J","",18,75,"","Paradise Farms Corp.","","H",14.00,"2019",1086,177,174,147,0.16,"Y","",,,,,,24.17,46.94,111.81,125.09,-1.00,-1.00,138.55
"GP",05/02/2020,7,"My G P S","D",,01/20/2020,"GP",2,"T","","",8.00,"MCL","Md 25000",25.00,25.000,"fm","-","3","",12,22.60,46.80,111.80,123.80,-1.00,-1.00,135.40,"My G P S","Indirectly","Croi Mor",120,115,120,2.00,0.05,2.25,0,"","A",1,3,1.50,3,1.50,3,2.00,0,0.00,3,0.60,1,2.00,"","",0,55,120,0,"Stalk ins,tip out,drvg","",5.60,3,"","L","/","B","","","Ortiz J L","Maker Michael J","",16,84,"","","","H",20.00,"",0,0,0,0,0.00,"","",,,,,,22.65,46.95,111.89,123.93,-1.00,-1.00,135.49
"GP",05/02/2020,7,"My G P S","D",,12/12/2019,"GP",10,"O","","",5.00,"MCL","Md c-25000 250",25.00,29.000,"gd","-","2","",11,22.60,46.60,-1.00,-1.00,-1.00,-1.00,59.60,"Beinfun","See the Song","Purecrazidude",120,120,120,3.25,0.50,0.25,0,"","F",6,11,0.00,11,13.80,11,12.20,0,0.00,11,11.10,9,10.00,"","",0,19,120,0,"Toss head into gate st","",10.70,6,"C","L","/","B","F","","Berrios Hector I","Sanchez Amador M","",15,76,"","Maranatha Stable","","H",25.00,"2019",92,18,10,12,0.20,"","",,,,,,22.78,46.62,-1.00,-1.00,-1.00,-1.00,59.61
"GP",05/02/2020,7,"My G P S","D",,10/18/2019,"GPW",5,"D","","",6.00,"MCL","Md 35000",35.00,26.000,"fst","-","2","S",8,22.60,46.20,58.60,-1.00,-1.00,-1.00,111.20,"Man of Vision","Poznan","Alaskan",120,120,115,4.75,2.25,0.05,0,"","H",8,1,0.00,4,2.60,6,10.00,0,0.00,8,20.00,8,48.80,"","",0,998,120,0,"Brief bid, retreated","",5.40,4,"","L","/","B","","","Berrios Hector I","Sanchez Amador M","",10,38,"","","","H",35.00,"",0,0,0,0,0.00,"","",,,,,,22.69,46.29,58.75,-1.00,-1.00,-1.00,111.35
"GP",05/02/2020,7,"My G P S","D",,10/03/2019,"GPW",6,"T","","",5.00,"MCL","Md 50000",50.00,32.500,"fm","-","2","",10,22.20,45.40,-1.00,-1.00,-1.00,-1.00,57.80,"Henry's World","My G P S","Surprise Factor",119,119,119,5.50,0.75,0.50,0,"","E",5,2,0.00,4,4.10,6,7.20,0,0.00,3,8.00,2,5.50,"","",0,50,119,0,"Inside tn,3w,stayed on","",14.00,6,"","L","/","B","","","Berrios Hector I","Sanchez Amador M","",8,85,"","","","H",50.00,"",0,0,0,0,0.00,"","",,,,,,22.29,45.45,-1.00,-1.00,-1.00,-1.00,57.81
"GP",05/02/2020,7,"My G P S","D",,09/14/2019,"GP",12,"D","","",7.00,"MSW","Md Sp Wt 48k",0.00,48.000,"fst","-","2","S",12,22.40,46.00,112.20,-1.00,-1.00,-1.00,126.20,"Nanahcub","Sandys Blaze","Drama in Dixie",118,118,118,0.25,1.00,4.25,0,"","J",10,12,0.00,7,4.50,12,9.10,0,0.00,9,9.50,10,16.00,"","",0,16,118,0,"Failed to threaten","",19.60,7,"","L","/","","","","Berrios Hector I","Sanchez Amador M","",18,53,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.56,46.11,112.26,-1.00,-1.00,-1.00,126.36
"GP",05/02/2020,7,"My G P S","D",,08/30/2019,"GP",2,"D","","",4.50,"MCL","Md 50000",50.00,34.480,"fst","-","2","S",7,22.20,46.00,-1.00,-1.00,-1.00,-1.00,52.20,"Maserati Man","Chads Choice","Mr Impressive",119,119,119,6.50,1.00,0.50,0,"","G",7,1,0.00,5,2.50,0,0.00,0,0.00,5,4.00,4,8.00,"","",0,0,119,0,"Outpaced,5wd 1/4p","",1.20,1,"","L","/","","","","Berrios Hector I","Sanchez Amador M","",19,85,"","","","H",50.00,"",0,0,0,0,0.00,"","",,,,,,22.33,46.13,-1.00,-1.00,-1.00,-1.00,52.39
"GP",05/02/2020,7,"Lookin At Roses","D",,04/16/2020,"GP",6,"T","","",8.00,"CLM","Clm 30000N2L",30.00,21.000,"fm","-","31","",9,22.20,45.40,110.00,122.00,-1.00,-1.00,134.40,"Joyful Heart","Bourbon Currency","Extra Extra",120,125,125,0.50,0.75,0.05,0,"","F",6,7,10.00,8,9.10,8,4.50,0,0.00,8,6.80,8,12.80,"","",0,49,125,0,"No factor inside","",2.50,1,"","L","/","","","","Meneses M","Preciado Guadalupe","",21,76,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,22.33,45.53,110.06,122.18,-1.00,-1.00,134.40
"GP",05/02/2020,7,"Lookin At Roses","D",,03/22/2020,"GP",3,"T","","",8.50,"CLM","Clm 25000N2L",25.00,23.000,"fm","-","41","",7,23.00,46.00,110.20,134.20,-1.00,-1.00,140.40,"Noble Hope","Lookin At Roses","Positive Phil",121,121,121,0.50,0.75,0.50,0,"","B",2,6,10.50,7,10.20,6,4.60,0,0.00,4,3.00,2,0.50,"","",0,75,121,0,"Unhurried,2w,solid bid","",6.00,4,"","L","/","","","","Meneses M","Preciado Guadalupe","",16,94,"","","","H",20.00,"",0,0,0,0,0.00,"","",,,,,,23.02,46.14,110.21,134.32,-1.00,-1.00,140.55
"GP",05/02/2020,7,"Lookin At Roses","D",,02/27/2020,"GP",7,"T","","",8.00,"CLM","Clm 25000N2L",25.00,23.000,"gd","-","41","",10,22.80,45.80,110.20,122.60,-1.00,-1.00,134.60,"New Year","Mystical Moon","Direct Approach",123,121,121,3.25,0.25,0.25,0,"","H",8,5,5.00,5,6.00,4,2.60,0,0.00,5,1.60,4,3.75,"","",0,73,121,0,"Bmp to 1st,lck rm uppr","",15.80,8,"","L","/","","","","Zayas E J","Preciado Guadalupe","",14,84,"","","","H",20.00,"",0,0,0,0,0.00,"","",,,,,,22.88,45.91,110.29,122.72,-1.00,-1.00,134.64
"GP",05/02/2020,7,"Lookin At Roses","D",,02/09/2020,"GP",11,"T","","",8.00,"MCL","Md c-16000 220",16.00,20.000,"fm","-","41","",12,23.40,48.00,112.40,124.40,-1.00,-1.00,136.00,"Lookin At Roses","Crypto Gold","Duellist",123,123,123,0.50,0.05,1.50,0,"","H",8,6,3.60,6,2.70,4,0.70,0,0.00,2,0.50,1,0.50,"","",0,70,123,0,"4wd bid,led late,drvng","",1.40,1,"C","L","/","","","","Ortiz I Jr","Gargan Danny","",15,81,"","Ramsey, Kenneth L. and Sarah K.","","H",14.00,"2019",262,58,44,32,0.22,"","",,,,,,23.51,48.04,112.58,124.42,-1.00,-1.00,136.12
"GP",05/02/2020,7,"Lookin At Roses","D",,11/10/2019,"Aqu",10,"T","","",8.50,"MCL","Md 40000",40.00,41.000,"fm","-","31","",12,24.00,49.60,113.80,138.00,-1.00,-1.00,144.00,"Bray","Bold Gem","Monkeyseemonkeydo",121,124,124,0.75,0.10,1.00,0,"","I",9,6,5.50,6,5.50,5,4.00,0,0.00,7,4.10,7,3.20,"","",0,70,121,0,"Hit gate,2w6F,5w upper","",2.30,1,"","L","","B","","","Ortiz I Jr","Gargan Danny","",15,83,"","","","H",40.00,"",0,0,0,0,0.00,"","",,,,,,24.11,49.60,113.88,138.07,-1.00,-1.00,144.10
"GP",05/02/2020,7,"Lookin At Roses","D",,09/12/2019,"Bel",4,"T","","",8.50,"MCL","Md 75000",75.00,52.000,"fm","-","31","",8,23.00,46.20,109.80,134.20,-1.00,-1.00,140.60,"Conviction Trade","Teachable Moment","What's to Blame",120,120,124,1.50,3.75,5.50,0,"","H",8,5,4.00,4,3.00,4,2.50,0,0.00,5,6.00,5,22.75,"","",0,45,120,0,"3w trns,leap fallen fo","",4.20,3,"","L","","","","","Carmouche K","Gargan Danny","",15,67,"","","","H",75.00,"",0,0,0,0,0.00,"","",,,,,,23.16,46.25,109.83,134.22,-1.00,-1.00,140.75
"GP",05/02/2020,7,"Lookin At Roses","D",,08/16/2019,"Sar",3,"T","","",9.50,"MSW","Md Sp Wt 90k",0.00,90.000,"fm","-","31","",8,47.80,111.40,135.60,135.60,-1.00,-1.00,152.80,"Value Engineering","Tiberius Mercurius","Hellorhighwater",118,118,118,0.75,0.50,0.25,0,"","E",5,1,1.50,1,0.50,1,0.10,0,0.00,2,0.50,6,2.75,"","",0,81,118,0,"Pace ins,nailed 3/16pl","",26.75,7,"","L","","","","","Carmouche K","Gargan Danny","",8,91,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,47.91,111.44,135.67,135.67,-1.00,-1.00,152.90
"GP",05/02/2020,7,"Lookin At Roses","D",,04/28/2019,"Bel",7,"D","","",7.00,"MSW","Md Sp Wt 80k",0.00,80.000,"fst","-","31","",9,22.80,45.60,109.80,-1.00,-1.00,-1.00,123.00,"Tiz Morning","Presto","Spice Road",124,118,118,0.25,2.00,2.25,0,"","H",8,7,0.00,9,8.20,9,14.10,0,0.00,8,15.20,8,12.25,"","",0,54,118,0,"2w turn, greenly","",9.60,5,"","L","","","","","Ortiz J L","Brown Chad C","",12,78,"","","","H",0.00,"",0,0,0,0,0.00,"","2019",178,54,36,25,0.30,22.87,45.68,109.84,-1.00,-1.00,-1.00,123.14
"GP",05/02/2020,7,"Ole Mole","D",,03/22/2020,"GP",3,"T","","",8.50,"CLM","Clm 25000N2L",25.00,23.000,"fm","-","41","",7,23.00,46.00,110.20,134.20,-1.00,-1.00,140.40,"Noble Hope","Lookin At Roses","Positive Phil",121,121,121,0.50,0.75,0.50,0,"","E",5,2,3.00,2,2.00,3,2.00,0,0.00,6,5.50,6,6.25,"","",0,63,114,7,"Stalk,urged ins,gavewy","",52.70,7,"","L","/","B","","","Martinez G A","Preciado Guadalupe","",16,89,"","","","H",20.00,"",0,0,0,0,0.00,"","",,,,,,23.02,46.14,110.21,134.32,-1.00,-1.00,140.55
"GP",05/02/2020,7,"Ole Mole","D",,08/01/2019,"Del",6,"T","","",7.50,"ALW","Alw 38425N1X",0.00,38.425,"fm","-","31","",10,22.60,45.40,109.60,-1.00,-1.00,-1.00,128.20,"Hills Pond","Hardredcandy","Abatement",124,120,124,0.25,0.10,1.25,0,"","B",2,1,0.00,3,2.60,3,2.00,0,0.00,4,3.20,7,3.40,"","",0,67,120,0,"Forwardly inside,empty","",2.40,2,"","L","/","B","","","Sanchez M J","Preciado Guadalupe","",3,97,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.60,45.54,109.62,-1.00,-1.00,-1.00,128.27
"GP",05/02/2020,7,"Ole Mole","D",,06/22/2019,"Lrl",9,"T","","",6.00,"ALW","Alw 51828N1X",0.00,51.828,"fm","-","31","",10,22.40,45.60,56.80,-1.00,-1.00,-1.00,108.60,"Jammer","Matta","Don't Poke the Cat",123,117,123,0.10,1.50,1.50,0,"","I",9,3,0.00,6,5.60,7,5.70,0,0.00,9,11.10,8,7.10,"","",0,64,117,0,"Outrun, checked 3/16","",41.90,10,"","L","/","B","","","Cruz A","Preciado Guadalupe","",9,88,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,22.59,45.61,56.93,-1.00,-1.00,-1.00,108.71
"GP",05/02/2020,7,"Ole Mole","D",,04/28/2019,"Lrl",4,"T","","",8.00,"AOC","OC 50k/N1X -N",50.00,43.386,"fm","-","3","",8,23.00,46.80,110.60,122.40,-1.00,-1.00,134.20,"Ian Glass","Gearhead","Hanalei's Houdini",119,119,112,2.75,1.75,0.25,0,"","G",7,2,2.00,2,1.00,4,3.00,0,0.00,5,7.60,7,9.50,"","",0,59,119,0,"Stalked 2wd, tired","",19.00,8,"","L","/","B","","","Vargas J A Jr","Preciado Guadalupe","",10,84,"","","","H",50.00,"",0,0,0,0,0.00,"","",,,,,,23.02,46.89,110.77,122.46,-1.00,-1.00,134.27
"GP",05/02/2020,7,"Ole Mole","D",,04/06/2019,"GP",10,"A","","",7.50,"AOC","OC 25k/N1X -N",25.00,48.400,"fm","-","31","",12,24.00,47.80,111.20,-1.00,-1.00,-1.00,128.20,"Driven by Thunder","Bantu","Blue Lute",122,122,122,0.25,0.25,2.25,0,"","G",7,7,0.00,3,1.10,3,1.50,0,0.00,12,8.10,12,15.60,"","",0,47,118,0,"Forwardly,faded tn","",51.30,10,"","L","/","B","","","Rodriguez A A","Preciado Guadalupe","",4,81,"","","","H",25.00,"",0,0,0,0,0.00,"","",,,,,,24.16,47.86,111.31,-1.00,-1.00,-1.00,128.30
"GP",05/02/2020,7,"Ole Mole","D",,03/10/2019,"GP",11,"T","","",8.00,"AOC","OC 75k/N1X -N",75.00,44.240,"fm","-","3","",8,23.00,47.60,112.20,124.00,-1.00,-1.00,135.80,"Clint Maroon","Shootin the Breeze","Dull Knife",120,120,120,2.00,1.75,3.50,0,"","F",6,1,1.50,1,1.50,2,0.10,0,0.00,3,2.50,6,7.55,"","",0,69,120,0,"Pace,ins,collared 1/4p","",31.60,7,"","L","/","B","","","Lopez P","Preciado Guadalupe","",15,76,"","","","H",75.00,"",0,0,0,0,0.00,"","",,,,,,23.05,47.76,112.32,124.09,-1.00,-1.00,135.81
"GP",05/02/2020,7,"Ole Mole","D",,02/03/2019,"GP",9,"T","","",8.00,"STK","DaniaBchL100k",0.00,100.000,"fm","-","3","",11,23.20,47.60,111.40,123.20,-1.00,-1.00,134.80,"A Thread of Blue","Louder Than Bombs","Current",116,120,122,3.50,0.50,2.00,0,"","H",8,2,1.50,4,2.00,10,13.70,0,0.00,11,26.10,11,34.25,"","",0,22,116,0,"Chased winner, stopped","",72.10,10,"","L","/","","","","Alvarez J L","Preciado Guadalupe","",19,55,"","","","H",0.00,"",0,0,0,0,0.00,"","",,,,,,23.36,47.66,111.41,123.21,-1.00,-1.00,134.96
